Date,wf,mf,sf,IHT,IH,wfy,sqhdd1,dhdd1,dhdd13,hdd1t,Troloff,mx2,mn4,dcy,c7,cy,c
5/28/2016,0.942252607,0.223192407,0.500416191,0,0,0.945372575,0,0,0,0,18.147777,46.13904,107.3283121,0,812.1825,770.8689,757.2679
5/29/2016,1,0.223192407,0.500416191,0,0,0.942252607,0,0,0,0,17.295925,36.78724,69.72900391,0,896.6041,757.2679,841.9491
5/30/2016,0.965849858,0.223192407,0.500416191,0,0,1,0,0,0,0,18.295925,54.38224,92.72177251,0,833.7365,841.9491,801.9057
5/31/2016,0.970642056,0.223192407,0.500416191,0,0,0.965849858,0,0,0,0,18.555185,57.6,135.8954496,0,849.3702,801.9057,801.8136
6/1/2016,0.950674824,0.178846045,0.168926931,0,0,0.970642056,0,0,0,0,18.629259,61.75225,146.078751,0,786.8215,801.8136,792.4585
6/2/2016,0.961823283,0.178846045,0.168926931,0,0,0.950674824,0,0,0,0,18.592222,56.73924,155.2537305,0,821.0477,792.4585,787.7473
6/3/2016,0.945372575,0.178846045,0.168926931,0,0,0.961823283,0,0,0,0,18.444074,60.27025,94.21854806,0,770.8689,787.7473,764.6406
6/4/2016,0.942252607,0.178846045,0.168926931,0,0,0.945372575,0,0,0,0,18.37,52.99204,115.3722443,0,757.2679,764.6406,771.5679
6/5/2016,1,0.178846045,0.168926931,0,0,0.942252607,0,0,0,0,17.962592,41.73849,102.6625681,0,841.9491,771.5679,808.6337
6/6/2016,0.965849858,0.178846045,0.168926931,0,0,1,0,0,0,0,18.444074,57.93649,102.6625681,0,801.9057,808.6337,747.9126
6/7/2016,0.970642056,0.178846045,0.168926931,0,0,0.965849858,0,0,0,0,17.11074,31.75524,83.12865306,0,801.8136,747.9126,772.1602
6/8/2016,0.950674824,0.178846045,0.168926931,0,0,0.970642056,0,0,0,0,17.777407,46.225,63.11274451,0,792.4585,772.1602,779.5833
6/9/2016,0.961823283,0.178846045,0.168926931,0,0,0.950674824,0,0,0,0,15.88,27.45649,53.09909097,0,787.7473,779.5833,800.5488
6/10/2016,0.945372575,0.178846045,0.168926931,0,0,0.961823283,0,0,0,0,17.332962,35.53225,78.34003547,0,764.6406,800.5488,803.7599
6/11/2016,0.942252607,0.178846045,0.168926931,0,0,0.945372575,0,0,0,0,17.814444,44.39449,73.22571301,0,771.5679,803.7599,797.9932
6/12/2016,1,0.178846045,0.168926931,0,0,0.942252607,0,0,0,0,18.184814,57.50404,62.6362742,0,808.6337,797.9932,836.9159
6/13/2016,0.965849858,0.178846045,0.168926931,0,0,1,0,0,0,0,18.555185,61.504,118.9180051,0,747.9126,836.9159,788.8375
6/14/2016,0.970642056,0.178846045,0.168926931,0,0,0.965849858,0,0,0,0,18.814444,75.625,174.893331,0,772.1602,788.8375,769.0321
6/15/2016,0.950674824,0.178846045,0.168926931,0,0,0.970642056,0,0,0,0,18.814444,79.91929,149.090585,0,779.5833,769.0321,765.0308
6/16/2016,0.961823283,0.178846045,0.168926931,0,0,0.950674824,0,0,0,0,18.036666,38.53369,134.485392,0,800.5488,765.0308,769.6691
6/17/2016,0.945372575,0.178846045,0.168926931,0,0,0.961823283,0,0,0,0,18.481111,53.361,134.485392,0,803.7599,769.6691,774.4318
6/18/2016,0.942252607,0.178846045,0.168926931,0,0,0.945372575,0,0,0,0,18.74037,72.09225,144.5900625,0,797.9932,774.4318,736.4292
6/19/2016,1,0.178846045,0.168926931,0,0,0.942252607,0,0,0,0,18.332962,51.076,115.873862,0,836.9159,736.4292,781.9853
6/20/2016,0.965849858,0.178846045,0.168926931,0,0,1,0,0,0,0,18.925555,85.14724,237.2516998,0,788.8375,781.9853,755.8178
6/21/2016,0.970642056,0.178846045,0.168926931,0,0,0.965849858,0,0,0,0,18.481111,45.58225,203.1421182,0,769.0321,755.8178,755.8441
6/22/2016,0.950674824,0.178846045,0.168926931,0,0,0.970642056,0,0,0,0,18.962592,87.32025,267.8709414,0,765.0308,755.8441,747.3529
6/23/2016,0.961823283,0.178846045,0.168926931,0,0,0.950674824,0,0,0,0,18.888518,74.529,236.392871,0,769.6691,747.3529,736.4994
6/24/2016,0.945372575,0.178846045,0.168926931,0,0,0.961823283,0,0,0,0,18.888518,73.441,260.8757776,0,774.4318,736.4994,733.5955
6/25/2016,0.942252607,0.178846045,0.168926931,0,0,0.945372575,0,0,0,0,18.851481,77.39524,190.0736775,0,736.4292,733.5955,702.3981
6/26/2016,1,0.178846045,0.168926931,0,0,0.942252607,0,0,0,0,18.925555,86.90704,223.7881289,0,781.9853,702.3981,718.3653
6/27/2016,0.965849858,0.178846045,0.168926931,0,0,1,0,0,0,0,18.962592,91.08324,280.8156303,0,755.8178,718.3653,699.0513
6/28/2016,0.970642056,0.178846045,0.168926931,0,0,0.965849858,0,0,0,0,18.999629,96.22404,364.4354585,0,755.8441,699.0513,693.7487
6/29/2016,0.950674824,0.178846045,0.168926931,0,0,0.970642056,0,0,0,0,18.999629,90.78169,421.5001123,0,747.3529,693.7487,700.3296
6/30/2016,0.961823283,0.178846045,0.168926931,0,0,0.950674824,0,0,0,0,18.925555,91.204,203.1421182,0,736.4994,700.3296,672.1212
7/1/2016,0.945372575,0.155651168,0.168926931,0,0,0.961823283,0,0,0,0,18.888518,74.63824,264.5892534,0,733.5955,672.1212,681.5079
7/2/2016,0.942252607,0.155651168,0.168926931,0,0,0.945372575,0,0,0,0,18.888518,82.54129,197.0870742,0,702.3981,681.5079,660.0174
7/3/2016,1,0.155651168,0.168926931,0,0,0.942252607,0,0,0,0,18.962592,79.80625,366.2186256,0,718.3653,660.0174,683.8304
7/4/2016,0.965849858,0.155651168,0.168926931,0,0,1,0,0,0,0,18.481111,51.43824,146.078751,0,699.0513,683.8304,700.6753
7/5/2016,0.970642056,0.155651168,0.168926931,0,0,0.965849858,0,0,0,0,18.777407,64.26225,201.2351413,0,693.7487,700.6753,702.0113
7/6/2016,0.950674824,0.155651168,0.168926931,0,0,0.970642056,0,0,0,0,18.814444,69.696,212.8811012,0,700.3296,702.0113,715.8557
7/7/2016,0.961823283,0.155651168,0.168926931,0,0,0.950674824,0,0,0,0,18.888518,82.369,203.9086914,0,672.1212,715.8557,711.3759
7/8/2016,0.945372575,0.155651168,0.168926931,0,0,0.961823283,0,0,0,0,18.666296,57.26449,195.2229391,0,681.5079,711.3759,673.1087
7/9/2016,0.942252607,0.155651168,0.168926931,0,0,0.945372575,0,0,0,0,18.814444,69.96025,208.9444325,0,660.0174,673.1087,678.3108
7/10/2016,1,0.155651168,0.168926931,0,0,0.942252607,0,0,0,0,18.332962,51.75625,109.7199376,0,683.8304,678.3108,698.6161
7/11/2016,0.965849858,0.155651168,0.168926931,0,0,1,0,0,0,0,18.518148,52.9,159.3609594,0,700.6753,698.6161,702.3548
7/12/2016,0.970642056,0.155651168,0.168926931,0,0,0.965849858,0,0,0,0,18.888518,72.25344,263.1920855,0,702.0113,702.3548,702.042
7/13/2016,0.950674824,0.155651168,0.168926931,0,0,0.970642056,0,0,0,0,18.814444,73.984,174.2101547,0,715.8557,702.042,693.4779
7/14/2016,0.961823283,0.155651168,0.168926931,0,0,0.950674824,0,0,0,0,18.851481,79.91929,182.8951284,0,711.3759,693.4779,688.31
7/15/2016,0.945372575,0.155651168,0.168926931,0,0,0.961823283,0,0,0,0,18.925555,82.25424,254.01852,0,673.1087,688.31,666.6666
7/16/2016,0.942252607,0.155651168,0.168926931,0,0,0.945372575,0,0,0,0,18.999629,100.489,339.0230976,0,678.3108,666.6666,632.6846
7/17/2016,1,0.155651168,0.168926931,0,0,0.942252607,0,0,0,0,19.036666,113.77129,412.9636775,0,698.6161,632.6846,633.468
7/18/2016,0.965849858,0.155651168,0.168926931,0,0,1,0,0,0,0,19.036666,109.03204,476.2558147,0,702.3548,633.468,637.5029
7/19/2016,0.970642056,0.155651168,0.168926931,0,0,0.965849858,0,0,0,0,18.962592,84.681,389.3764992,0,702.042,637.5029,644.0031
7/20/2016,0.950674824,0.155651168,0.168926931,0,0,0.970642056,0,0,0,0,18.999629,93.45249,393.7593875,0,693.4779,644.0031,646.5394
7/21/2016,0.961823283,0.155651168,0.168926931,0,0,0.950674824,0,0,0,0,18.962592,84.21604,375.2328164,0,688.31,646.5394,630.1764
7/22/2016,0.945372575,0.155651168,0.168926931,0,0,0.961823283,0,0,0,0,18.925555,77.841,275.0058481,0,666.6666,630.1764,621.988
7/23/2016,0.942252607,0.155651168,0.168926931,0,0,0.945372575,0,0,0,0,18.888518,78.00849,245.969279,0,632.6846,621.988,600.7785
7/24/2016,1,0.155651168,0.168926931,0,0,0.942252607,0,0,0,0,18.814444,71.824,203.1421182,0,633.468,600.7785,625.1358
7/25/2016,0.965849858,0.155651168,0.168926931,0,0,1,0,0,0,0,18.814444,68.80129,201.2351413,0,637.5029,625.1358,642.7087
7/26/2016,0.970642056,0.155651168,0.168926931,0,0,0.965849858,0,0,0,0,18.962592,87.025,291.2036668,0,644.0031,642.7087,623.3643
7/27/2016,0.950674824,0.155651168,0.168926931,0,0,0.970642056,0,0,0,0,18.925555,75.51504,299.8219536,0,646.5394,623.3643,628.2566
7/28/2016,0.961823283,0.155651168,0.168926931,0,0,0.950674824,0,0,0,0,18.666296,61.15729,159.3609594,0,630.1764,628.2566,636.758
7/29/2016,0.945372575,0.155651168,0.168926931,0,0,0.961823283,0,0,0,0,18.851481,68.53924,247.2973441,0,621.988,636.758,637.8948
7/30/2016,0.942252607,0.155651168,0.168926931,0,0,0.945372575,0,0,0,0,18.888518,76.61824,251.7630976,0,600.7785,637.8948,623.2746
7/31/2016,1,0.155651168,0.168926931,0,0,0.942252607,0,0,0,0,18.925555,79.80625,279.841,0,625.1358,623.2746,635.6603
8/1/2016,0.965849858,0.140894395,0.168926931,0,0,1,0,0,0,0,18.962592,89.28144,275.0058481,0,642.7087,635.6603,629.3073
8/2/2016,0.970642056,0.140894395,0.168926931,0,0,0.965849858,0,0,0,0,18.999629,96.721,318.1665039,0,623.3643,629.3073,619.3315
8/3/2016,0.950674824,0.140894395,0.168926931,0,0,0.970642056,0,0,0,0,18.962592,88.50625,312.841659,0,628.2566,619.3315,613.4062
8/4/2016,0.961823283,0.140894395,0.168926931,0,0,0.950674824,0,0,0,0,18.999629,102.72025,259.4933521,0,636.758,613.4062,616.1444
8/5/2016,0.945372575,0.140894395,0.168926931,0,0,0.961823283,0,0,0,0,18.999629,100.36224,341.8418153,0,637.8948,616.1444,598.539
8/6/2016,0.942252607,0.140894395,0.168926931,0,0,0.945372575,0,0,0,0,18.999629,100.489,375.2328164,0,623.2746,598.539,572.2914
8/7/2016,1,0.140894395,0.168926931,0,0,0.942252607,0,0,0,0,18.999629,100.17225,360.3000625,0,635.6603,572.2914,574.0951
8/8/2016,0.965849858,0.140894395,0.168926931,0,0,1,0,0,0,0,19.036666,110.55625,379.4959178,0,629.3073,574.0951,579.4429
8/9/2016,0.970642056,0.140894395,0.168926931,0,0,0.965849858,0,0,0,0,18.999629,105.95025,265.5237841,0,619.3315,579.4429,580.928
8/10/2016,0.950674824,0.140894395,0.168926931,0,0,0.970642056,0,0,0,0,18.999629,104.13529,331.776,0,613.4062,580.928,580.1899
8/11/2016,0.961823283,0.140894395,0.168926931,0,0,0.950674824,0,0,0,0,19.036666,113.09769,444.4520889,0,616.1444,580.1899,567.3481
8/12/2016,0.945372575,0.140894395,0.168926931,0,0,0.961823283,0,0,0,0,19.036666,112.76164,426.151104,0,598.539,567.3481,548.7087
8/13/2016,0.942252607,0.140894395,0.168926931,0,0,0.945372575,0,0,0,0,19.036666,113.09769,422.8250625,0,572.2914,548.7087,532.7753
8/14/2016,1,0.140894395,0.168926931,0,0,0.942252607,0,0,0,0,18.999629,96.90769,321.9341356,0,574.0951,532.7753,563.5474
8/15/2016,0.965849858,0.140894395,0.168926931,0,0,1,0,0,0,0,18.962592,88.50625,297.2675745,0,579.4429,563.5474,590.3873
8/16/2016,0.970642056,0.140894395,0.168926931,0,0,0.965849858,0,0,0,0,18.925555,77.11729,315.4956561,0,580.928,590.3873,584.8694
8/17/2016,0.950674824,0.140894395,0.168926931,0,0,0.970642056,0,0,0,0,18.925555,88.92324,242.8912656,0,580.1899,584.8694,596.3527
8/18/2016,0.961823283,0.140894395,0.168926931,0,0,0.950674824,0,0,0,0,18.925555,92.11225,216.4714272,0,567.3481,596.3527,582.3497
8/19/2016,0.945372575,0.140894395,0.168926931,0,0,0.961823283,0,0,0,0,18.962592,95.66649,250.8651472,0,548.7087,582.3497,569.6848
8/20/2016,0.942252607,0.140894395,0.168926931,0,0,0.945372575,0,0,0,0,18.999629,100.67929,260.8757776,0,532.7753,569.6848,552.0168
8/21/2016,1,0.140894395,0.168926931,0,0,0.942252607,0,0,0,0,18.999629,101.124,253.1145404,0,563.5474,552.0168,582.8611
8/22/2016,0.965849858,0.140894395,0.168926931,0,0,1,0,0,0,0,18.962592,100.489,242.8912656,0,590.3873,582.8611,561.1451
8/23/2016,0.970642056,0.140894395,0.168926931,0,0,0.965849858,0,0,0,0,18.962592,96.22404,239.8422312,0,584.8694,561.1451,590.2754
8/24/2016,0.950674824,0.140894395,0.168926931,0,0,0.970642056,0,0,0,0,18.962592,93.636,274.0463868,0,596.3527,590.2754,594.7103
8/25/2016,0.961823283,0.140894395,0.168926931,0,0,0.950674824,0,0,0,0,18.999629,94.98724,366.2186256,0,582.3497,594.7103,604.2319
8/26/2016,0.945372575,0.140894395,0.168926931,0,0,0.961823283,0,0,0,0,18.962592,76.01049,403.2758016,0,569.6848,604.2319,587.0964
8/27/2016,0.942252607,0.140894395,0.168926931,1,0,0.945372575,0,0,0,0,18.999629,108.76804,325.1900807,0,552.0168,587.0964,570.1391
8/28/2016,1,0.140894395,0.168926931,0,-9.340439121,0.942252607,0,0,0,0,18.999629,97.78129,426.151104,0,582.8611,570.1391,560.7376
8/29/2016,0.965849858,0.140894395,0.168926931,0,0,1,0,0,0,0,19.036666,95.97604,493.1550625,0,561.1451,560.7376,588.5314
8/30/2016,0.970642056,0.140894395,0.168926931,0,0,0.965849858,0,0,0,0,18.999629,92.59849,354.4535296,0,590.2754,588.5314,612.0711
8/31/2016,0.950674824,0.140894395,0.168926931,0,0,0.970642056,0,0,0,0,18.962592,87.025,318.1665039,0,594.7103,612.0711,630.3759
9/1/2016,0.961823283,0.170492794,0.400064584,0,0,0.950674824,0,0,0,0,18.814444,66.82225,222.9661348,0,604.2319,630.3759,635.7628
9/2/2016,0.945372575,0.170492794,0.400064584,0,0,0.961823283,0,0,0,0,18.777407,69.43225,168.1512539,0,587.0964,635.7628,630.8784
9/3/2016,0.942252607,0.170492794,0.400064584,0,0,0.945372575,0,0,0,0,18.518148,52.34944,151.5333907,0,570.1391,630.8784,635.1274
9/4/2016,1,0.170492794,0.400064584,0,0,0.942252607,0,0,0,0,18.407037,48.97369,149.090585,0,560.7376,635.1274,680.065
9/5/2016,0.965849858,0.170492794,0.400064584,0,0,1,0,0,0,0,18.666296,67.23649,133.0863361,0,588.5314,680.065,671.0479
9/6/2016,0.970642056,0.170492794,0.400064584,0,0,0.965849858,0,0,0,0,18.74037,68.80129,150.003149,0,612.0711,671.0479,694.3675
9/7/2016,0.950674824,0.170492794,0.400064584,0,0,0.970642056,0,0,0,0,18.777407,70.91569,174.893331,0,630.3759,694.3675,682.4852
9/8/2016,0.961823283,0.170492794,0.400064584,0,0,0.950674824,0,0,0,0,18.703333,67.34025,142.5250501,0,635.7628,682.4852,680.8434
9/9/2016,0.945372575,0.170492794,0.400064584,0,0,0.961823283,0,0,0,0,18.888518,76.45225,225.8530576,0,630.8784,680.8434,682.5477
9/10/2016,0.942252607,0.170492794,0.400064584,0,0,0.945372575,0,0,0,0,18.332962,45.15625,149.090585,0,635.1274,682.5477,678.9253
9/11/2016,1,0.170492794,0.400064584,0,0,0.942252607,0,0,0,0,18.444074,52.21225,134.485392,0,680.065,678.9253,734.8554
9/12/2016,0.965849858,0.170492794,0.400064584,0,0,1,0,0,0,0,18.74037,65.68969,168.81654,0,671.0479,734.8554,704.1077
9/13/2016,0.970642056,0.170492794,0.400064584,0,0,0.965849858,0,0,0,0,18.332962,51.84729,110.9306289,0,694.3675,704.1077,736.7753
9/14/2016,0.950674824,0.170492794,0.400064584,0,0,0.970642056,0,0,0,0,18.666296,69.169,118.9180051,0,682.4852,736.7753,732.2084
9/15/2016,0.961823283,0.170492794,0.400064584,0,0,0.950674824,0,0,0,0,18.258888,50.71504,100.8395267,0,680.8434,732.2084,723.1699
9/16/2016,0.945372575,0.170492794,0.400064584,0,0,0.961823283,0,0,0,0,17.851481,40.72324,97.04626801,0,682.5477,723.1699,730.4237
9/17/2016,0.942252607,0.170492794,0.400064584,0,0,0.945372575,0,0,0,0,17.999629,47.524,79.6594176,0,678.9253,730.4237,729.5961
9/18/2016,1,0.170492794,0.400064584,0,0,0.942252607,0,0,0,0,18.073703,55.93225,56.97888351,0,734.8554,729.5961,791.5479
9/19/2016,0.965849858,0.170492794,0.400064584,0,0,1,0,0,0,0,18.258888,57.26449,70.93827404,0,704.1077,791.5479,760.126
9/20/2016,0.970642056,0.170492794,0.400064584,0,0,0.965849858,0,0,0,0,18.518148,64.516,95.29871528,0,736.7753,760.126,740.7281
9/21/2016,0.950674824,0.170492794,0.400064584,0,0,0.970642056,0,0,0,0,18.036666,50.85025,68.8747536,0,732.2084,740.7281,754.6977
9/22/2016,0.961823283,0.170492794,0.400064584,0,0,0.950674824,0,0,0,0,18.11074,50.94049,76.85231451,0,723.1699,754.6977,755.8563
9/23/2016,0.945372575,0.170492794,0.400064584,0,0,0.961823283,0,0,0,1.66,16.592222,32.47204,53.66098122,0,730.4237,755.8563,725.0777
9/24/2016,0.942252607,0.170492794,0.400064584,0,0,0.945372575,1.288409873,1.66,4.574296,1.26,13.84,23.80849,22.51875391,0,729.5961,725.0777,799.929
9/25/2016,1,0.170492794,0.400064584,0,0,0.942252607,1.122497216,-0.4,-0.064,0,14.24,29.929,15.62310006,0,791.5479,799.929,890.7595
9/26/2016,0.965849858,0.170492794,0.400064584,0,0,1,0,-1.26,-2.000376,0,16.888518,39.00625,41.8161601,0,760.126,890.7595,829.0209
9/27/2016,0.970642056,0.170492794,0.400064584,0,0,0.965849858,0,0,0,0.74,17.036666,40.28049,43.59848401,0,740.7281,829.0209,833.5522
9/28/2016,0.950674824,0.170492794,0.400064584,0,0,0.970642056,0.860232527,0.74,0.405224,1.32,14.76,26.63424,30.3595776,0,754.6977,833.5522,916.8001
9/29/2016,0.961823283,0.170492794,0.400064584,0,0,0.950674824,1.148912529,0.58,0.195112,0.23,14.18,25.02724,24.6492826,0,755.8563,916.8001,946.1883
9/30/2016,0.945372575,0.170492794,0.400064584,0,0,0.961823283,0.479583152,-1.09,-1.295029,0,15.27,31.15225,27.6922881,0,725.0777,946.1883,907.1092
10/1/2016,0.942252607,0.269641848,0.400064584,0,0,0.945372575,0,-0.23,-0.012167,0,16.74037,37.13329,42.75978808,0,799.929,907.1092,865.8284
10/2/2016,1,0.269641848,0.400064584,0,0,0.942252607,0,0,0,0,16.592222,35.83449,41.8161601,0,890.7595,865.8284,952.2527
10/3/2016,0.965849858,0.269641848,0.400064584,0,0,1,0,0,0,0,16.962592,40,41.8161601,0,829.0209,952.2527,872.5469
10/4/2016,0.970642056,0.269641848,0.400064584,0,0,0.965849858,0,0,0,0,16.999629,42.025,37.65342322,0,833.5522,872.5469,900.1362
10/5/2016,0.950674824,0.269641848,0.400064584,0,0,0.970642056,0,0,0,0,17.073703,43.13929,36.47809686,0,916.8001,900.1362,866.3922
10/6/2016,0.961823283,0.269641848,0.400064584,0,0,0.950674824,0,0,0,0,17.814444,49.50625,56.2448656,0,946.1883,866.3922,847.9812
10/7/2016,0.945372575,0.269641848,0.400064584,0,0,0.961823283,0,0,0,0,17.37,38.809,65.86429491,0,907.1092,847.9812,839.0981
10/8/2016,0.942252607,0.269641848,0.400064584,0,0,0.945372575,0,0,0,0,17.629259,47.00224,50.625,0,865.8284,839.0981,768.3461
10/9/2016,1,0.269641848,0.400064584,0,0,0.942252607,0,0,0,0,18.444074,57.84025,103.814451,0,952.2527,768.3461,860.4236
10/10/2016,0.965849858,0.269641848,0.400064584,0,0,1,0,0,0,0,17.221851,43.34724,41.58271386,0,872.5469,860.4236,856.094
10/11/2016,0.970642056,0.269641848,0.400064584,0,0,0.965849858,0,0,0,0,17.147777,32.94225,78.34003547,0,900.1362,856.094,861.3376
10/12/2016,0.950674824,0.269641848,0.400064584,0,0,0.970642056,0,0,0,2.45,16.481111,34.41025,44.2050625,0,866.3922,861.3376,864.6057
10/13/2016,0.961823283,0.269641848,0.400064584,1,0,0.950674824,1.565247584,2.45,14.706125,0.97,13.05,17.161,28.561,0,847.9812,864.6057,930.0243
10/14/2016,0.945372575,0.269641848,0.400064584,0,-6.010010158,0.961823283,0.98488578,-1.48,-3.241792,1.51,14.53,25.281,29.90219101,0,839.0981,930.0243,981.751
10/15/2016,0.942252607,0.269641848,0.400064584,0,0,0.945372575,1.228820573,0.54,0.157464,4.1,13.99,24.18025,23.87176412,0,768.3461,981.751,968.9733
10/16/2016,1,0.269641848,0.400064584,0,0,0.942252607,2.024845673,2.59,17.373979,7.59,11.4,18.769,6.8574961,0,860.4236,968.9733,1159.283
10/17/2016,0.965849858,0.269641848,0.400064584,0,0,1,2.754995463,3.49,42.508549,9.08,7.91,8.15409,2.1381376,0,856.094,1159.283,1439.6639
10/18/2016,0.970642056,0.269641848,0.400064584,0,0,0.965849858,3.013303835,1.49,3.307949,6.75,6.42,4.55625,1.3845841,0,861.3376,1439.6639,1875.602
10/19/2016,0.950674824,0.269641848,0.400064584,0,0,0.970642056,2.598076211,-2.33,-12.649337,6.48,8.75,8.61184,4.565488679,1.302805467,864.6057,1875.602,2080.4822
10/20/2016,0.961823283,0.269641848,0.400064584,0,0,0.950674824,2.545584412,-0.27,-0.019683,4.82,9.02,10.65024,3.551969283,0,930.0243,2080.4822,2115.1188
10/21/2016,0.945372575,0.269641848,0.400064584,0,0,0.961823283,2.19544984,-1.66,-4.574296,6.29,10.68,14.11344,8.042663825,0,981.751,2115.1188,2112.225
10/22/2016,0.942252607,0.269641848,0.400064584,0,0,0.945372575,2.507987241,1.47,3.176523,5.88,9.21,9.801,5.294148569,0,968.9733,2112.225,2261.1193
10/23/2016,1,0.269641848,0.400064584,0,0,0.942252607,2.424871131,-0.41,-0.068921,7.63,9.62,10.609,6.359249076,0,1159.283,2261.1193,2368.7284
10/24/2016,0.965849858,0.269641848,0.400064584,0,0,1,2.762245463,1.75,5.359375,11.96,7.87,9.76144,1.171179506,0,1439.6639,2368.7284,2458.7213
10/25/2016,0.970642056,0.269641848,0.400064584,0,0,0.965849858,3.458323293,4.33,81.182737,12.12,3.54,1.64025,0.083181696,0,1875.602,2458.7213,2786.3607
10/26/2016,0.950674824,0.269641848,0.400064584,0,0,0.970642056,3.481379037,0.16,0.004096,7.89,3.38,1.33225,0.0923521,0,2080.4822,2786.3607,2960.4099
10/27/2016,0.961823283,0.269641848,0.400064584,0,0,0.950674824,2.808914381,-4.23,-75.686967,6.02,7.61,9.37024,0.935191445,0,2115.1188,2960.4099,2754.3682
10/28/2016,0.945372575,0.269641848,0.400064584,0,0,0.961823283,2.453568829,-1.87,-6.539203,3.97,9.48,11.62084,4.477269274,0,2112.225,2754.3682,2632.8172
10/29/2016,0.942252607,0.269641848,0.400064584,0,0,0.945372575,1.992485885,-2.05,-8.615125,5.85,11.53,18.57769,7.90763784,0,2261.1193,2632.8172,2477.0506
10/30/2016,1,0.269641848,0.400064584,0,0,0.942252607,2.418677324,1.88,6.644672,8.06,9.65,13.06449,3.855714511,0,2368.7284,2477.0506,2631.7023
10/31/2016,0.965849858,0.269641848,0.400064584,0,0,1,2.839013913,2.21,10.793861,9.65,7.44,7.27609,1.625904006,0,2458.7213,2631.7023,2777.0363
11/1/2016,0.970642056,0.685721047,0.400064584,0,0,0.965849858,3.106444913,1.59,4.019679,9.14,5.85,4.16025,0.759691406,0,2786.3607,2777.0363,2823.9835
11/2/2016,0.950674824,0.685721047,0.400064584,0,0,0.970642056,3.023243292,-0.51,-0.132651,10.16,6.36,5.74564,0.692579226,0,2960.4099,2823.9835,2845.581
11/3/2016,0.961823283,0.685721047,0.400064584,0,0,0.950674824,3.18747549,1.02,1.061208,6.18,5.34,6.889,0.032085427,0,2754.3682,2845.581,2827.3756
11/4/2016,0.945372575,0.685721047,0.400064584,0,0,0.961823283,2.485960579,-3.98,-63.044792,4.39,9.32,12.321,3.249285006,0,2632.8172,2827.3756,2630.0495
11/5/2016,0.942252607,0.685721047,0.400064584,0,0,0.945372575,2.095232684,-1.79,-5.735339,5.19,11.11,18.769,5.294148569,0,2477.0506,2630.0495,2442.3982
11/6/2016,1,0.685721047,0.400064584,0,0,0.942252607,2.27815715,0.8,0.512,6.5,10.31,12.49924,7.974936506,0,2631.7023,2442.3982,2645.3093
11/7/2016,0.965849858,0.685721047,0.400064584,0,0,1,2.549509757,1.31,2.248091,5.4,9,13.15609,1.818246353,0,2777.0363,2645.3093,2379.5571
11/8/2016,0.970642056,0.685721047,0.400064584,0,0,0.965849858,2.323790008,-1.1,-1.331,4.64,10.1,18.769,1.7850625,0,2823.9835,2379.5571,2295.3914
11/9/2016,0.950674824,0.685721047,0.400064584,0,0,0.970642056,2.154065923,-0.76,-0.438976,3.98,10.86,21.025,2.717370087,0,2845.581,2295.3914,2209.7805
11/10/2016,0.961823283,0.685721047,0.400064584,0,0,0.950674824,1.994993734,-0.66,-0.287496,3.24,11.52,18.63225,7.741254643,0,2827.3756,2209.7805,2231.3312
11/11/2016,0.945372575,0.685721047,0.400064584,0,0,0.961823283,1.8,-0.74,-0.405224,2.21,12.26,26.47129,4.632503906,0,2630.0495,2231.3312,1999.6086
11/12/2016,0.942252607,0.685721047,0.400064584,0,0,0.945372575,1.486606875,-1.03,-1.092727,6.91,13.29,26.47129,11.34276121,0,2442.3982,1999.6086,1933.0724
11/13/2016,1,0.685721047,0.400064584,0,0,0.942252607,2.628687886,4.7,103.823,0.95,8.59,10.26169,2.470338506,0,2645.3093,1933.0724,2375.0872
11/14/2016,0.965849858,0.685721047,0.400064584,0,0,1,0.974679434,-5.96,-211.708736,3.41,14.55,26.896,26.0144641,0,2379.5571,2375.0872,2103.5913
11/15/2016,0.970642056,0.685721047,0.400064584,0,0,0.965849858,1.846618531,2.46,14.886936,8.31,12.09,19.881,10.28295374,0,2295.3914,2103.5913,2131.6029
11/16/2016,0.950674824,0.685721047,0.400064584,0,0,0.970642056,2.882707061,4.9,117.649,8.7,7.19,6.60969,1.525878906,0,2209.7805,2131.6029,2512.7577
11/17/2016,0.961823283,0.685721047,0.400064584,0,0,0.950674824,2.949576241,0.39,0.059319,10.33,6.8,6.13089,1.116121191,0,2231.3312,2512.7577,2666.149
11/18/2016,0.945372575,0.685721047,0.400064584,0,0,0.961823283,3.214031736,1.63,4.330747,9.45,5.17,6.69124,0.021367506,0,1999.6086,2666.149,2738.2796
11/19/2016,0.942252607,0.685721047,0.400064584,0,0,0.945372575,3.07408523,-0.88,-0.681472,10.72,6.05,4.51584,0.837778291,0,1933.0724,2738.2796,2805.7354
11/20/2016,1,0.685721047,0.400064584,0,0,0.942252607,3.274141109,1.27,2.048383,13.31,4.78,3.39889,0.193568786,0,2375.0872,2805.7354,3082.509
11/21/2016,0.965849858,0.685721047,0.400064584,0,0,1,3.648287269,2.59,17.373979,14.37,2.19,0.74529,0.007412006,0,2103.5913,3082.509,3244.826
11/22/2016,0.970642056,0.685721047,0.400064584,1,0,0.965849858,3.790778284,1.06,1.191016,15.25,1.13,0.4,3.91E-06,0,2131.6029,3244.826,3168.8873
