Date,c
3/13/2017,2351.248779
3/14/2017,2183.277359
3/15/2017,2400.621796
3/16/2017,2606.693329
3/17/2017,2305.796295
3/18/2017,2560.530579
3/19/2017,2478.613525
3/20/2017,2606.376434
3/21/2017,2927.637024
3/22/2017,2820.508087
3/23/2017,2604.894836
3/24/2017,2428.41301
3/25/2017,2555.717682
3/26/2017,2291.930878
3/27/2017,2349.976074
3/28/2017,2670.813629
3/29/2017,2504.437378
3/30/2017,2171.359558
3/31/2017,2126.690536
4/1/2017,2229.05191
4/2/2017,2772.572052
4/3/2017,2665.134613
4/4/2017,2107.392334
4/5/2017,1846.896393
4/6/2017,1739.933517
4/7/2017,1546.799637
4/8/2017,1480.80885
4/9/2017,2100.63681
4/10/2017,2236.358551
4/11/2017,2541.734558
4/12/2017,1959.073578
4/13/2017,2001.02243
4/14/2017,1902.517548
4/15/2017,1710.890137
4/16/2017,1238.873932
4/17/2017,1189.077942
4/18/2017,1107.750092
4/19/2017,1388.234573
4/20/2017,1206.695663
4/21/2017,1141.908401
4/22/2017,1484.063889
4/23/2017,1529.933289
4/24/2017,1632.819382
4/25/2017,1804.772858
4/26/2017,1699.114777
4/27/2017,1504.290817
4/28/2017,1377.744095
4/29/2017,1248.391205
4/30/2017,1209.84314
5/1/2017,972.7326508
5/2/2017,961.1681366
5/3/2017,1016.62661
5/4/2017,1027.554413
5/5/2017,959.1856461
5/6/2017,928.5805893
5/7/2017,986.8500824
5/8/2017,891.5932388
5/9/2017,978.3813095
5/10/2017,890.5961151
5/11/2017,907.5070114
5/12/2017,944.1910629
5/13/2017,898.2544785
5/14/2017,969.6773987
5/15/2017,901.1136932
5/16/2017,914.8142471
5/17/2017,913.9422302
5/18/2017,937.1856613
5/19/2017,918.4141235
5/20/2017,959.3492661
5/21/2017,1116.972748
5/22/2017,925.9913635
5/23/2017,946.0668182
5/24/2017,1019.257813
5/25/2017,875.6556702
5/26/2017,904.8769913
5/27/2017,855.1401825
5/28/2017,945.0788727
5/29/2017,858.8790894
5/30/2017,858.1517868
5/31/2017,866.241282
6/1/2017,857.2502213
6/2/2017,847.3642197
6/3/2017,824.9318237
6/4/2017,865.720787
6/5/2017,792.1542969
6/6/2017,788.0394821
6/7/2017,781.5735931
6/8/2017,796.8266678
6/9/2017,761.896965
6/10/2017,750.5243301
6/11/2017,811.9624786
6/12/2017,776.5715303
6/13/2017,784.5457976
6/14/2017,790.3971797
6/15/2017,803.9024658
6/16/2017,800.4604187
6/17/2017,781.0366669
6/18/2017,843.5437164
6/19/2017,771.1137695
6/20/2017,807.4688053
6/21/2017,791.6139526
6/22/2017,805.2503357
6/23/2017,785.2529297
6/24/2017,773.9785156
6/25/2017,785.7037811
6/26/2017,771.0910645
6/27/2017,757.7273865
6/28/2017,737.2041473
6/29/2017,727.543335
6/30/2017,731.0999146
7/1/2017,700.5136566
7/2/2017,696.3790436
7/3/2017,678.1595215
7/4/2017,672.5870244
7/5/2017,680.9593201
7/6/2017,681.3884277
7/7/2017,686.4012146
7/8/2017,682.1586761
7/9/2017,721.8961182
7/10/2017,709.859848
7/11/2017,706.837326
7/12/2017,698.9654388
7/13/2017,698.6448822
7/14/2017,688.5147705
7/15/2017,675.4373566
7/16/2017,667.7107391
7/17/2017,649.9812648
7/18/2017,651.6038971
7/19/2017,642.5055847
7/20/2017,655.3166504
7/21/2017,645.5199432
7/22/2017,616.6380615
7/23/2017,637.1436462
7/24/2017,627.2024841
7/25/2017,619.5601349
7/26/2017,622.0430908
7/27/2017,604.1973103
7/28/2017,590.2874832
7/29/2017,583.8597336
7/30/2017,617.5532455
7/31/2017,606.201088
8/1/2017,596.8427734
8/2/2017,591.9130325
8/3/2017,597.6328659
8/4/2017,572.6709366
8/5/2017,550.9097443
8/6/2017,549.048996
8/7/2017,556.365921
8/8/2017,551.5857331
8/9/2017,550.2263565
8/10/2017,539.1710587
8/11/2017,535.6843796
8/12/2017,518.4593277
8/13/2017,542.9546738
8/14/2017,542.3983765
8/15/2017,558.0381622
8/16/2017,550.8111877
8/17/2017,549.4509197
8/18/2017,543.4338989
8/19/2017,524.0486505
8/20/2017,546.5106356
8/21/2017,537.9356613
8/22/2017,551.3278275
8/23/2017,569.2223485
8/24/2017,497.4465742
8/25/2017,563.844098
8/26/2017,550.789032
8/27/2017,545.291893
8/28/2017,552.1514969
8/29/2017,581.6747284
8/30/2017,600.0255585
8/31/2017,614.3081512
9/1/2017,599.7520905
9/2/2017,614.3916931
9/3/2017,635.5327058
9/4/2017,623.6613007
9/5/2017,616.4294739
9/6/2017,638.2238159
9/7/2017,656.00177
9/8/2017,650.3914337
9/9/2017,648.2631683
9/10/2017,664.2809753
9/11/2017,662.6103973
9/12/2017,664.5083938
9/13/2017,655.6740389
9/14/2017,679.8239403
9/15/2017,640.3631287
9/16/2017,643.6431885
9/17/2017,717.3141785
9/18/2017,674.5168533
9/19/2017,686.3803329
9/20/2017,685.4094086
9/21/2017,668.0723419
9/22/2017,672.0959778
9/23/2017,664.3639221
9/24/2017,717.6537933
9/25/2017,687.0808868
9/26/2017,706.5318298
9/27/2017,726.3014679
9/28/2017,786.4511261
9/29/2017,847.8620148
9/30/2017,872.7344818
10/1/2017,961.3653259
10/2/2017,1021.20813
10/3/2017,1070.167145
10/4/2017,1258.302216
10/5/2017,1327.540924
10/6/2017,1176.181702
10/7/2017,1131.932465
10/8/2017,1150.576752
10/9/2017,1031.907578
10/10/2017,1152.472137
10/11/2017,1202.219849
10/12/2017,1186.434479
10/13/2017,1131.216492
10/14/2017,1126.726196
10/15/2017,1376.842834
10/16/2017,1552.849731
10/17/2017,1676.970459
10/18/2017,1517.785797
10/19/2017,1417.744415
10/20/2017,1448.025269
10/21/2017,1402.192535
10/22/2017,1470.836334
10/23/2017,1397.850281
10/24/2017,1501.139191
10/25/2017,1402.217407
10/26/2017,1338.467041
10/27/2017,1367.642975
10/28/2017,1439.782715
10/29/2017,1371.719849
10/30/2017,1492.686676
10/31/2017,1758.940811
11/1/2017,1877.06546
11/2/2017,2033.152802
11/3/2017,2165.643784
11/4/2017,2072.629669
11/5/2017,2108.913086
11/6/2017,2051.89328
11/7/2017,2005.720917
11/8/2017,2093.066208
11/9/2017,2139.192017
11/10/2017,2080.102386
11/11/2017,1985.91452
11/12/2017,2065.169647
11/13/2017,1918.767548
11/14/2017,2141.981354
11/15/2017,2005.362305
11/16/2017,1947.911316
11/17/2017,1956.951019
11/18/2017,2114.277924
11/19/2017,2207.513153
11/20/2017,2063.340851
11/21/2017,2168.373444
11/22/2017,2537.801453
11/23/2017,2897.939819
11/24/2017,3127.537476
11/25/2017,3273.987793
11/26/2017,3452.597473
11/27/2017,3457.178894
11/28/2017,3446.564819
11/29/2017,3492.727417
11/30/2017,3267.792053
12/1/2017,3251.043335
12/2/2017,3206.584961
12/3/2017,3367.182678
12/4/2017,3167.362946
12/5/2017,3219.913879
12/6/2017,3459.726807
12/7/2017,3591.348999
12/8/2017,3537.245728
12/9/2017,3321.659607
12/10/2017,3491.538025
12/11/2017,3474.389496
12/12/2017,3389.500275
12/13/2017,3413.756805
12/14/2017,3475.73587
12/15/2017,3504.374481
12/16/2017,3557.255005
12/17/2017,3573.073059
12/18/2017,3470.584534
12/19/2017,3374.999817
12/20/2017,3397.497009
12/21/2017,3280.578857
12/22/2017,3272.436462
12/23/2017,3329.55188
12/24/2017,3617.157959
12/25/2017,3505.074219
12/26/2017,3392.181274
12/27/2017,3428.149231
12/28/2017,3445.947205
12/29/2017,3309.906067
12/30/2017,3351.666077
12/31/2017,3186.290466
1/1/2018,2771.826416
1/2/2018,3142.604675
1/3/2018,3047.032684
1/4/2018,3118.07016
1/5/2018,3136.555786
1/6/2018,3082.360046
1/7/2018,3129.933502
1/8/2018,3112.362976
1/9/2018,3247.756592
1/10/2018,3529.223755
1/11/2018,3542.485474
1/12/2018,3353.406616
1/13/2018,3539.189331
1/14/2018,3781.765991
1/15/2018,3756.773743
1/16/2018,3882.039917
1/17/2018,3914.176453
1/18/2018,3883.769859
1/19/2018,3567.263123
1/20/2018,3449.011841
1/21/2018,3562.057434
1/22/2018,3523.787659
1/23/2018,3345.621094
1/24/2018,3507.103973
1/25/2018,3760.202271
1/26/2018,3759.698975
1/27/2018,3792.008423
1/28/2018,4113.913818
1/29/2018,4085.930969
1/30/2018,3903.658447
1/31/2018,3941.19696
2/1/2018,3977.082153
2/2/2018,3807.081604
2/3/2018,3666.155762
2/4/2018,3733.969177
2/5/2018,3456.222778
2/6/2018,3260.286346
2/7/2018,3206.329895
2/8/2018,3397.378235
2/9/2018,3366.376953
2/10/2018,3229.675629
2/11/2018,3525.218018
2/12/2018,3314.840515
2/13/2018,3294.632263
2/14/2018,3237.276581
2/15/2018,3263.630554
2/16/2018,3319.895325
2/17/2018,3322.707581
2/18/2018,3540.677002
2/19/2018,3365.720215
2/20/2018,3500.013123
2/21/2018,3516.205811
2/22/2018,3452.243927
2/23/2018,3443.051941
2/24/2018,3049.058105
2/25/2018,3111.839081
2/26/2018,3110.72998
2/27/2018,3360.003448
2/28/2018,2925.603424
3/1/2018,3263.344727
3/2/2018,3151.497131
3/3/2018,3040.574158
3/4/2018,3093.573059
3/5/2018,3142.305817
3/6/2018,3243.710388
3/7/2018,2781.216888
3/8/2018,2772.18576
3/9/2018,2929.431305
3/10/2018,2868.036285
3/11/2018,2980.226624
3/12/2018,2911.559265
3/13/2018,3279.206787
3/14/2018,3388.111664
3/15/2018,3155.802277
3/16/2018,2841.59906
3/17/2018,2736.953888
3/18/2018,2443.00383
3/19/2018,2000.233841
3/20/2018,1921.010727
3/21/2018,2232.774033
3/22/2018,2171.299194
3/23/2018,2398.963745
3/24/2018,2409.160187
3/25/2018,2273.118454
3/26/2018,2089.486664
3/27/2018,1956.106567
3/28/2018,1762.55986
3/29/2018,2033.950653
3/30/2018,2171.520233
3/31/2018,2199.808884
4/1/2018,2391.350525
4/2/2018,2044.756439
4/3/2018,2431.123169
4/4/2018,2309.50972
4/5/2018,2152.760284
4/6/2018,1928.387482
4/7/2018,1661.501831
4/8/2018,1308.064568
4/9/2018,1395.884472
4/10/2018,1429.515076
4/11/2018,1277.573822
4/12/2018,1121.512238
4/13/2018,1140.018265
4/14/2018,1255.959732
4/15/2018,1812.187531
4/16/2018,1884.012054
4/17/2018,1685.848389
4/18/2018,1501.184219
4/19/2018,1465.299881
4/20/2018,1557.586716
4/21/2018,1675.835159
4/22/2018,1663.087219
4/23/2018,1584.514465
4/24/2018,1481.872635
4/25/2018,1380.101105
4/26/2018,1136.20253
4/27/2018,1020.818176
4/28/2018,1020.411911
4/29/2018,1068.234497
4/30/2018,985.0279999
5/1/2018,972.9822845
5/2/2018,925.0000763
5/3/2018,877.9521408
5/4/2018,846.9314117
5/5/2018,838.4340401
5/6/2018,895.4185448
5/7/2018,804.537468
5/8/2018,807.4936981
5/9/2018,896.0249252
5/10/2018,841.6481323
5/11/2018,849.4994888
5/12/2018,859.9298248
5/13/2018,981.35495
5/14/2018,851.1944885
5/15/2018,844.8558655
5/16/2018,829.2143364
5/17/2018,809.3821144
5/18/2018,795.0051575
5/19/2018,781.25634
5/20/2018,859.4352684
5/21/2018,790.7706833
5/22/2018,805.0398598
5/23/2018,790.927597
5/24/2018,770.1117063
5/25/2018,750.6141119
5/26/2018,732.7123814
5/27/2018,811.9012756
5/28/2018,763.0056458
5/29/2018,788.8590088
5/30/2018,832.1275635
5/31/2018,775.8508453
6/1/2018,770.089447
6/2/2018,794.4183273
6/3/2018,887.5436859
6/4/2018,808.7119293
6/5/2018,800.4874268
6/6/2018,801.6339569
6/7/2018,767.8759632
6/8/2018,755.3773804
6/9/2018,745.7133026
6/10/2018,801.4586966
6/11/2018,746.0309172
6/12/2018,768.4971542
6/13/2018,776.7259293
6/14/2018,756.923172
6/15/2018,728.7843627
6/16/2018,731.7116277
6/17/2018,763.3959579
6/18/2018,726.3085805
6/19/2018,746.5372125
6/20/2018,743.2855072
6/21/2018,724.6023633
6/22/2018,721.4397865
6/23/2018,702.317688
6/24/2018,739.1502991
6/25/2018,703.3662142
6/26/2018,704.0600589
6/27/2018,686.5580228
6/28/2018,683.1886139
6/29/2018,640.0620728
6/30/2018,616.6712494
7/1/2018,638.1651917
7/2/2018,635.3932953
7/3/2018,632.3953094
7/4/2018,684.4580751
7/5/2018,631.8415527
7/6/2018,634.9719543
7/7/2018,631.0024567
7/8/2018,658.7112579
7/9/2018,645.364212
7/10/2018,625.5658112
7/11/2018,605.5896454
7/12/2018,609.2139587
7/13/2018,603.3408966
7/14/2018,590.3148193
7/15/2018,619.1626282
7/16/2018,619.4316998
7/17/2018,639.4672699
7/18/2018,622.3293839
7/19/2018,617.0047302
7/20/2018,589.1119537
7/21/2018,577.0186157
7/22/2018,628.8297577
7/23/2018,614.9668884
7/24/2018,612.0709991
7/25/2018,603.0105591
7/26/2018,583.2281265
7/27/2018,562.7579346
7/28/2018,548.237999
7/29/2018,563.3805389
7/30/2018,568.8261337
7/31/2018,561.1303635
8/1/2018,579.9813309
8/2/2018,567.0186081
8/3/2018,552.53228
8/4/2018,544.776825
8/5/2018,565.5200348
8/6/2018,561.6438103
8/7/2018,557.6071205
8/8/2018,561.8056183
8/9/2018,585.2546577
8/10/2018,576.8791237
8/11/2018,584.2703629
8/12/2018,617.67939
8/13/2018,607.5578117
8/14/2018,609.4333038
8/15/2018,611.8213005
8/16/2018,589.8825226
8/17/2018,582.1100693
8/18/2018,554.1054153
8/19/2018,571.4805145
8/20/2018,588.3035812
8/21/2018,606.4907684
8/22/2018,611.5590324
8/23/2018,622.7515093
8/24/2018,596.9062729
8/25/2018,583.7652054
8/26/2018,600.6490784
8/27/2018,591.5130386
8/28/2018,582.0644226
8/29/2018,588.0789185
8/30/2018,601.9271317
8/31/2018,601.1213989
9/1/2018,607.7473679
9/2/2018,643.2924881
9/3/2018,632.8131485
9/4/2018,654.0854721
9/5/2018,664.6448898
9/6/2018,650.9146042
9/7/2018,643.889595
9/8/2018,640.9904404
9/9/2018,683.6983948
9/10/2018,677.5850677
9/11/2018,702.7556458
9/12/2018,696.3310547
9/13/2018,694.988266
9/14/2018,681.2586365
9/15/2018,682.506012
9/16/2018,758.1604843
9/17/2018,699.7801208
9/18/2018,719.0393219
9/19/2018,712.2888794
9/20/2018,723.4749451
9/21/2018,692.9472122
9/22/2018,701.3075409
9/23/2018,776.4171295
9/24/2018,729.910675
9/25/2018,719.7240219
9/26/2018,730.2047577
9/27/2018,758.2823029
9/28/2018,749.9951324
9/29/2018,762.5489502
9/30/2018,809.5869751
10/1/2018,756.6856327
10/2/2018,730.3338938
10/3/2018,719.94664
10/4/2018,729.2718589
10/5/2018,758.5046759
10/6/2018,789.0615387
10/7/2018,893.7495422
10/8/2018,839.9058533
10/9/2018,838.823288
10/10/2018,867.5766296
10/11/2018,840.1111755
10/12/2018,814.3328696
10/13/2018,883.7460067
10/14/2018,992.1618652
10/15/2018,895.2236328
10/16/2018,933.0681763
10/17/2018,927.3815002
10/18/2018,916.9909668
10/19/2018,903.1671448
10/20/2018,905.1004944
10/21/2018,948.8566589
10/22/2018,931.2373657
10/23/2018,955.3300934
10/24/2018,990.8298492
10/25/2018,1040.385071
10/26/2018,1312.484512
10/27/2018,1367.455643
10/28/2018,1502.307281
10/29/2018,1504.940643
10/30/2018,1563.725708
10/31/2018,1577.764038
11/1/2018,1736.476564
11/2/2018,1978.558868
11/3/2018,2065.699158
11/4/2018,2235.749512
11/5/2018,2295.751556
11/6/2018,2418.260742
11/7/2018,2424.086548
11/8/2018,2389.813812
11/9/2018,2373.403595
11/10/2018,2395.074646
11/11/2018,2487.552979
11/12/2018,2626.956207
11/13/2018,2692.8508
11/14/2018,2933.205414
11/15/2018,3077.437225
11/16/2018,3005.768585
11/17/2018,2925.328094
11/18/2018,3143.379395
11/19/2018,3029.461578
11/20/2018,3035.153961
11/21/2018,2918.987
11/22/2018,2951.86264
11/23/2018,2909.145355
11/24/2018,3168.824249
11/25/2018,3271.355316
11/26/2018,3108.623322
11/27/2018,3041.018494
11/28/2018,2865.63681
11/29/2018,2767.227814
11/30/2018,3221.854279
12/1/2018,3357.992004
12/2/2018,3314.565521
12/3/2018,3312.124542
12/4/2018,3302.138245
12/5/2018,3304.357117
12/6/2018,3118.143097
12/7/2018,3111.368103
12/8/2018,3087.651093
12/9/2018,3342.485229
12/10/2018,3213.215454
12/11/2018,3248.583923
12/12/2018,3293.612183
12/13/2018,3319.219299
12/14/2018,3522.05542
12/15/2018,3607.79364
12/16/2018,3552.062408
12/17/2018,3645.909302
12/18/2018,3631.301331
12/19/2018,3666.146729
12/20/2018,3679.672119
12/21/2018,3539.278198
12/22/2018,3535.536438
12/23/2018,3643.207764
12/24/2018,3628.630615
12/25/2018,3684.699341
12/26/2018,3779.249084
12/27/2018,3960.64917
12/28/2018,4014.677673
12/29/2018,4013.658875
12/30/2018,4336.192566
12/31/2018,4320.70459
1/1/2019,3663.183472
1/2/2019,3786.485077
1/3/2019,3815.485077
1/4/2019,3645.058472
1/5/2019,3505.984253
1/6/2019,3662.492188
1/7/2019,3810.324829
1/8/2019,3915.423035
1/9/2019,4058.568848
1/10/2019,4033.802124
1/11/2019,3972.891418
1/12/2019,3890.80365
1/13/2019,4016.686707
1/14/2019,3813.681702
1/15/2019,3876.984131
1/16/2019,3608.590454
1/17/2019,4089.235535
1/18/2019,4017.212219
1/19/2019,3975.290588
1/20/2019,4158.672058
1/21/2019,4013.766541
1/22/2019,3971.635437
1/23/2019,3884.952393
1/24/2019,3767.949524
1/25/2019,3691.43866
1/26/2019,3776.123169
1/27/2019,3715.766663
1/28/2019,3493.242615
1/29/2019,3460.055603
1/30/2019,3702.882599
1/31/2019,3600.012268
2/1/2019,3512.684509
2/2/2019,3613.863953
2/3/2019,3592.975891
2/4/2019,3501.457947
2/5/2019,3605.518188
2/6/2019,3515.282379
2/7/2019,3509.943359
2/8/2019,3315.029236
2/9/2019,3597.620056
2/10/2019,3612.4328
2/11/2019,3464.216095
2/12/2019,3489.607544
2/13/2019,3320.362732
2/14/2019,3318.121094
2/15/2019,3493.727539
2/16/2019,3503.701294
2/17/2019,3816.71283
2/18/2019,3784.203247
2/19/2019,3886.196533
2/20/2019,3982.16333
2/21/2019,3643.938019
2/22/2019,3510.498138
2/23/2019,3335.269928
2/24/2019,3465.220032
2/25/2019,3488.724854
2/26/2019,3499.022644
2/27/2019,3559.192261
2/28/2019,3727.32666
3/1/2019,3700.699036
3/2/2019,3626.182953
3/3/2019,3968.781384
3/4/2019,3556.281494
3/5/2019,3320.897583
3/6/2019,3073.890228
3/7/2019,3281.694366
3/8/2019,3090.036133
3/9/2019,2786.363953
3/10/2019,2750.588989
3/11/2019,2707.510223
3/12/2019,2426.465729
3/13/2019,2358.635803
3/14/2019,2292.453003
3/15/2019,2646.004425
3/16/2019,2396.982849
3/17/2019,2947.510742
3/18/2019,3360.718475
3/19/2019,3104.005798
3/20/2019,2824.382141
3/21/2019,2883.970947
3/22/2019,2986.110382
3/23/2019,3046.503235
3/24/2019,3553.848206
3/25/2019,3457.92572
3/26/2019,3476.694031
3/27/2019,3020.495483
3/28/2019,3150.217499
3/29/2019,3174.796783
3/30/2019,3279.201569
3/31/2019,3554.179077
4/1/2019,3366.65625
4/2/2019,3302.411438
4/3/2019,3101.550537
4/4/2019,3033.009796
4/5/2019,2277.344055
4/6/2019,2560.593201
4/7/2019,2024.55249
4/8/2019,1675.092026
4/9/2019,1699.436447
4/10/2019,1457.3899
4/11/2019,1395.488434
4/12/2019,1324.304489
4/13/2019,1242.840942
4/14/2019,1292.408463
4/15/2019,1131.466209
4/16/2019,1321.497223
4/17/2019,1884.488922
4/18/2019,1893.746674
4/19/2019,2316.098389
4/20/2019,2638.922791
4/21/2019,2885.300568
4/22/2019,2938.066498
4/23/2019,2676.95105
4/24/2019,2125.497437
4/25/2019,1685.863564
4/26/2019,1399.633281
4/27/2019,1227.403503
4/28/2019,958.21315
4/29/2019,987.8355103
4/30/2019,971.2763977
5/1/2019,942.6039581
5/2/2019,892.3517303
5/3/2019,918.2087402
5/4/2019,1201.486862
5/5/2019,1110.527618
5/6/2019,939.2214508
5/7/2019,896.6278152
5/8/2019,845.4098282
5/9/2019,923.3153381
5/10/2019,819.313736
5/11/2019,846.7778015
5/12/2019,918.1299744
5/13/2019,835.5576019
5/14/2019,829.9409485
5/15/2019,821.2740784
5/16/2019,807.9338226
5/17/2019,759.6123047
5/18/2019,755.5358429
5/19/2019,822.0476532
5/20/2019,760.4008484
5/21/2019,798.656601
5/22/2019,812.416275
5/23/2019,816.7060547
5/24/2019,769.9128571
5/25/2019,765.2292633
5/26/2019,844.1544647
5/27/2019,773.5727844
5/28/2019,791.7360382
5/29/2019,783.7549286
5/30/2019,770.513382
5/31/2019,733.1835327
6/1/2019,706.2965393
6/2/2019,753.5207672
6/3/2019,698.4897919
6/4/2019,710.7020874
6/5/2019,701.9829407
6/6/2019,698.9807281
6/7/2019,689.1058655
6/8/2019,674.8465118
6/9/2019,725.2111969
6/10/2019,667.8720093
6/11/2019,688.5632324
6/12/2019,670.9566345
6/13/2019,664.7261963
6/14/2019,656.0050775
6/15/2019,638.8160706
6/16/2019,667.108017
6/17/2019,637.9809265
6/18/2019,643.0908813
6/19/2019,661.6704102
6/20/2019,639.594162
6/21/2019,626.8863525
6/22/2019,629.0865326
6/23/2019,636.0102844
6/24/2019,627.4971353
6/25/2019,623.6774292
6/26/2019,612.2536163
6/27/2019,588.8786091
6/28/2019,577.4579564
6/29/2019,587.3337708
6/30/2019,670.6110077
7/1/2019,682.7640686
7/2/2019,664.5667725
7/3/2019,657.9229507
7/4/2019,647.6751556
7/5/2019,598.2782135
7/6/2019,609.4360301
7/7/2019,615.3113926
7/8/2019,606.38338
7/9/2019,610.1811064
7/10/2019,616.0368349
7/11/2019,607.7129109
7/12/2019,604.7327881
7/13/2019,604.0981293
7/14/2019,626.9675446
7/15/2019,620.094635
7/16/2019,611.6095734
7/17/2019,615.7209482
7/18/2019,612.4322815
7/19/2019,585.6720428
7/20/2019,567.9593153
7/21/2019,574.0683298
7/22/2019,577.847168
7/23/2019,581.2205963
7/24/2019,586.2399254
7/25/2019,572.6578522
7/26/2019,574.8851318
7/27/2019,569.9273288
7/28/2019,575.3897392
7/29/2019,554.4220886
7/30/2019,546.8893433
7/31/2019,546.9352264
8/1/2019,548.2936143
8/2/2019,522.4978943
8/3/2019,527.8683756
8/4/2019,566.0252228
8/5/2019,554.8761278
8/6/2019,563.7209499
8/7/2019,571.4150216
8/8/2019,567.1334101
8/9/2019,557.9340566
8/10/2019,545.0417877
8/11/2019,569.0281677
8/12/2019,569.3702698
8/13/2019,559.4069319
8/14/2019,550.3262336
8/15/2019,545.7304993
8/16/2019,524.0580619
8/17/2019,528.7671814
8/18/2019,541.5186615
8/19/2019,537.2127686
8/20/2019,552.3297424
8/21/2019,550.5756794
8/22/2019,541.7470085
8/23/2019,525.7320862
8/24/2019,532.4165344
8/25/2019,560.907954
8/26/2019,545.7818604
8/27/2019,551.3305969
8/28/2019,545.391098
8/29/2019,549.526123
8/30/2019,553.4028473
8/31/2019,574.141571
9/1/2019,638.4792023
9/2/2019,632.3868561
9/3/2019,622.6463547
9/4/2019,629.0383911
9/5/2019,625.1083832
9/6/2019,623.3594055
9/7/2019,616.3961334
9/8/2019,691.4539337
9/9/2019,679.0281982
9/10/2019,710.4187012
9/11/2019,734.94664
9/12/2019,740.1669617
9/13/2019,724.8292084
9/14/2019,723.9253235
9/15/2019,821.4475555
9/16/2019,728.7150116
9/17/2019,734.3333588
9/18/2019,728.8051605
9/19/2019,696.792511
9/20/2019,678.8356781
9/21/2019,737.147522
9/22/2019,867.8051147
9/23/2019,791.1763916
9/24/2019,778.8452606
9/25/2019,755.0666809
9/26/2019,763.9830627
9/27/2019,704.5421906
9/28/2019,741.3493958
9/29/2019,829.0259552
9/30/2019,741.2379608
10/1/2019,750.7713623
10/2/2019,741.6564331
10/3/2019,722.3851013
10/4/2019,691.0059204
10/5/2019,689.1769562
10/6/2019,753.5391083
10/7/2019,732.0041351
10/8/2019,755.3958282
10/9/2019,773.0688782
10/10/2019,771.26091
10/11/2019,729.6937256
10/12/2019,771.6621552
10/13/2019,794.0190887
10/14/2019,855.6126251
10/15/2019,804.4627075
10/16/2019,817.0004578
10/17/2019,819.1553688
10/18/2019,792.9113986
10/19/2019,798.4788208
10/20/2019,875.8934021
10/21/2019,819.9145317
10/22/2019,825.7445374
10/23/2019,836.7815857
10/24/2019,853.4635315
10/25/2019,842.530426
10/26/2019,852.7199097
10/27/2019,945.9954224
10/28/2019,882.493576
10/29/2019,913.6847228
10/30/2019,963.7645721
10/31/2019,1108.17276
11/1/2019,1280.144897
11/2/2019,1749.462677
11/3/2019,1951.34317
11/4/2019,2124.495544
11/5/2019,2300.136414
11/6/2019,2258.385101
11/7/2019,2144.778778
11/8/2019,2071.112885
11/9/2019,2067.823334
11/10/2019,2222.978058
11/11/2019,2225.852966
11/12/2019,2345.653961
11/13/2019,2450.687866
11/14/2019,2532.383421
11/15/2019,2610.291931
11/16/2019,2852.421326
11/17/2019,2943.277557
11/18/2019,3065.950928
11/19/2019,3062.852722
11/20/2019,2970.859802
11/21/2019,3307.781372
11/22/2019,3432.120483
11/23/2019,3624.173096
11/24/2019,3898.559143
11/25/2019,3827.131226
11/26/2019,3919.996155
11/27/2019,3830.640198
11/28/2019,3533.653381
11/29/2019,3188.544434
11/30/2019,3214.25238
12/1/2019,3388.500183
12/2/2019,3489.438538
12/3/2019,3499.468933
12/4/2019,3606.092346
12/5/2019,3680.731689
12/6/2019,3672.242065
12/7/2019,3650.974548
12/8/2019,3743.764282
12/9/2019,3585.916992
12/10/2019,3773.573486
12/11/2019,3741.178223
12/12/2019,3909.930359
12/13/2019,3825.194397
12/14/2019,3641.565491
12/15/2019,3644.897217
12/16/2019,3517.063049
12/17/2019,3422.367676
12/18/2019,3475.84436
12/19/2019,3198.072632
12/20/2019,3054.825684
12/21/2019,3308.687561
12/22/2019,3516.979553
12/23/2019,3526.946838
12/24/2019,3452.010437
12/25/2019,3216.462708
12/26/2019,3094.509583
12/27/2019,3180.710022
12/28/2019,3184.905334
12/29/2019,3398.47937
12/30/2019,3524.479736
12/31/2019,3487.86615
1/1/2020,3030.470306
1/2/2020,3266.301331
1/3/2020,3301.387634
1/4/2020,3526.517029
1/5/2020,3643.007141
1/6/2020,3705.185852
1/7/2020,3756.165039
1/8/2020,3833.668518
1/9/2020,3912.532715
1/10/2020,3894.56842
1/11/2020,3864.015625
1/12/2020,3998.022766
1/13/2020,4049.53009
1/14/2020,3990.925049
1/15/2020,4019.919556
1/16/2020,4028.390076
1/17/2020,4150.21167
1/18/2020,4039.086914
1/19/2020,4269.577454
1/20/2020,4237.804749
1/21/2020,4136.139832
1/22/2020,4179.195007
1/23/2020,4180.814087
1/24/2020,4335.868225
1/25/2020,4302.438171
1/26/2020,4325.717957
1/27/2020,4100.39447
1/28/2020,4000.118286
1/29/2020,3871.008423
1/30/2020,3716.562378
1/31/2020,3799.312927
2/1/2020,4001.486694
2/2/2020,4024.301086
2/3/2020,3795.63269
2/4/2020,3901.854858
2/5/2020,3780.555603
2/6/2020,3348.10437
2/7/2020,3611.016174
2/8/2020,4117.124817
2/9/2020,4600.226807
2/10/2020,4659.518433
2/11/2020,4654.185974
2/12/2020,4526.486084
2/13/2020,4432.625427
2/14/2020,4365.854797
2/15/2020,4339.954163
2/16/2020,4286.846191
2/17/2020,4313.16803
2/18/2020,4030.982422
2/19/2020,3719.663635
2/20/2020,3540.906738
2/21/2020,3337.877991
2/22/2020,3361.696594
2/23/2020,3449.866699
2/24/2020,3125.204681
2/25/2020,3665.778625
