DT,Temp,cy,Msin,Mcos,Wsin,Wcos,Hsin,Hcos,c
2020-07-10 07:00:00,23.06572569,151.14,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.9659258262890683,-0.25881904510252063,151.74
2020-07-10 08:00:00,24.06260595,151.74,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,158.9
2020-07-10 09:00:00,26.4,158.9,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.7071067811865476,-0.7071067811865475,177.45
2020-07-10 10:00:00,26.12000125,177.45,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,190.63
2020-07-10 11:00:00,27.02441446,190.63,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.258819045102521,-0.9659258262890682,203.49
2020-07-10 12:00:00,27.3,203.49,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,207.13
2020-07-10 13:00:00,28.25867528,207.13,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-0.2588190451025208,-0.9659258262890683,209.81
2020-07-10 14:00:00,28.51498099,209.81,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,211.73
2020-07-10 15:00:00,27.7,211.73,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-0.7071067811865471,-0.7071067811865479,216.21
2020-07-10 16:00:00,28.29099447,216.21,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,214.73
2020-07-10 17:00:00,27.85986655,214.73,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-0.9659258262890683,-0.25881904510252063,210.73
2020-07-10 18:00:00,27.0,210.73,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,205.65
2020-07-10 19:00:00,26.57656925,205.65,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-0.9659258262890684,0.2588190451025203,205.75
